time,open,high,low,close,volume
2023-10-05T10:00:00.000Z,21.121,21.121,21.073,21.11,336
2023-10-05T10:15:00.000Z,21.114,21.149,21.11,21.139,426
2023-10-05T10:30:00.000Z,21.138,21.167,21.134,21.143,460
2023-10-05T10:45:00.000Z,21.143,21.151,21.12,21.13,526
2023-10-05T11:00:00.000Z,21.128,21.133,21.1,21.108,556
2023-10-05T11:15:00.000Z,21.107,21.114,21.072,21.073,478
2023-10-05T11:30:00.000Z,21.076,21.118,21.052,21.117,493
2023-10-05T11:45:00.000Z,21.116,21.121,21.07,21.095,613
2023-10-05T12:00:00.000Z,21.093,21.099,21.053,21.056,742
2023-10-05T12:15:00.000Z,21.055,21.071,20.993,21.016,940
2023-10-05T12:30:00.000Z,21.015,21.082,20.933,20.955,1544
2023-10-05T12:45:00.000Z,20.96,21.015,20.928,21,1133
2023-10-05T13:00:00.000Z,21.003,21.015,20.893,20.926,1185
2023-10-05T13:15:00.000Z,20.929,21.092,20.918,21.085,1118
2023-10-05T13:30:00.000Z,21.085,21.158,21.068,21.108,1749
2023-10-05T13:45:00.000Z,21.11,21.116,20.933,21.007,1560
2023-10-05T14:00:00.000Z,21.008,21.008,20.868,20.899,1422
2023-10-05T14:15:00.000Z,20.9,20.945,20.849,20.901,1406
2023-10-05T14:30:00.000Z,20.898,20.91,20.792,20.858,1398
2023-10-05T14:45:00.000Z,20.86,20.923,20.833,20.899,1387
2023-10-05T15:00:00.000Z,20.9,20.901,20.84,20.86,991
2023-10-05T15:15:00.000Z,20.86,20.878,20.786,20.805,960
2023-10-05T15:30:00.000Z,20.807,20.827,20.731,20.731,1063
2023-10-05T15:45:00.000Z,20.733,20.761,20.708,20.747,873
2023-10-05T16:00:00.000Z,20.749,20.82,20.725,20.79,900
2023-10-05T16:15:00.000Z,20.792,20.854,20.765,20.853,820
2023-10-05T16:30:00.000Z,20.852,20.87,20.816,20.834,598
2023-10-05T16:45:00.000Z,20.834,20.868,20.803,20.868,466
2023-10-05T17:00:00.000Z,20.869,20.87,20.82,20.85,566
2023-10-05T17:15:00.000Z,20.851,20.887,20.845,20.872,456
2023-10-05T17:30:00.000Z,20.871,20.912,20.841,20.897,527
2023-10-05T17:45:00.000Z,20.895,20.918,20.89,20.915,467
2023-10-05T18:00:00.000Z,20.915,20.969,20.905,20.935,480
2023-10-05T18:15:00.000Z,20.937,20.941,20.912,20.927,373
2023-10-05T18:30:00.000Z,20.927,20.957,20.906,20.912,477
2023-10-05T18:45:00.000Z,20.912,20.942,20.907,20.934,505
2023-10-05T19:00:00.000Z,20.932,20.949,20.924,20.935,466
2023-10-05T19:15:00.000Z,20.934,20.945,20.924,20.93,349
2023-10-05T19:30:00.000Z,20.929,20.958,20.923,20.952,368
2023-10-05T19:45:00.000Z,20.953,20.99,20.948,20.983,359
2023-10-05T20:00:00.000Z,20.983,20.992,20.962,20.963,140
2023-10-05T20:15:00.000Z,20.963,20.963,20.953,20.96,102
2023-10-05T20:30:00.000Z,20.961,20.966,20.957,20.966,56
2023-10-05T20:45:00.000Z,20.966,20.969,20.96,20.967,86
2023-10-05T22:00:00.000Z,20.953,20.988,20.953,20.985,56
2023-10-05T22:15:00.000Z,20.985,20.993,20.985,20.992,36
2023-10-05T22:30:00.000Z,20.99,20.99,20.983,20.983,29
2023-10-05T22:45:00.000Z,20.984,20.994,20.983,20.994,33
2023-10-05T23:00:00.000Z,20.994,21.022,20.992,21.008,79
2023-10-05T23:15:00.000Z,21.007,21.016,21.003,21.013,49
2023-10-05T23:30:00.000Z,21.014,21.019,21.004,21.005,81
2023-10-05T23:45:00.000Z,21.005,21.005,20.979,20.981,79
2023-10-06T00:00:00.000Z,20.981,20.99,20.969,20.99,212
2023-10-06T00:15:00.000Z,20.989,20.995,20.954,20.958,186
2023-10-06T00:30:00.000Z,20.956,20.966,20.945,20.963,123
2023-10-06T00:45:00.000Z,20.965,20.989,20.958,20.961,229
2023-10-06T01:00:00.000Z,20.959,20.965,20.941,20.944,199
2023-10-06T01:15:00.000Z,20.946,20.976,20.941,20.965,234
2023-10-06T01:30:00.000Z,20.966,21.027,20.953,21.011,499
2023-10-06T01:45:00.000Z,21.01,21.026,20.993,21.002,331
2023-10-06T02:00:00.000Z,21.001,21.005,20.986,20.99,198
2023-10-06T02:15:00.000Z,20.987,20.992,20.969,20.988,152
2023-10-06T02:30:00.000Z,20.986,21.006,20.982,20.996,217
2023-10-06T02:45:00.000Z,20.995,21.016,20.995,21.013,178
2023-10-06T03:00:00.000Z,21.014,21.014,20.979,20.992,173
2023-10-06T03:15:00.000Z,20.994,21.032,20.994,21.028,137
2023-10-06T03:30:00.000Z,21.029,21.029,20.993,21.01,154
2023-10-06T03:45:00.000Z,21.01,21.017,21.002,21.012,136
2023-10-06T04:00:00.000Z,21.011,21.012,20.995,21.002,68
2023-10-06T04:15:00.000Z,21.001,21.012,21.001,21.007,75
2023-10-06T04:30:00.000Z,21.004,21.004,20.978,20.987,93
2023-10-06T04:45:00.000Z,20.986,20.987,20.963,20.968,124
2023-10-06T05:00:00.000Z,20.966,20.983,20.963,20.978,166
2023-10-06T05:15:00.000Z,20.979,20.982,20.954,20.954,179
2023-10-06T05:30:00.000Z,20.955,20.965,20.942,20.945,252
