time,open,high,low,close,volume
2023-12-14T01:00:00.000Z,1824.7197,1832.4724,1821.6019,1822.6825,34001
2023-12-14T01:05:00.000Z,1822.6825,1823.4757,1819.1052,1820.3307,12771
2023-12-14T01:10:00.000Z,1820.3307,1820.4517,1815.5482,1816.0782,15657
2023-12-14T01:15:00.000Z,1816.0782,1819.8277,1813.5589,1819.2241,13940
2023-12-14T01:20:00.000Z,1819.2241,1820.1387,1816.7976,1819.9503,6839
2023-12-14T01:25:00.000Z,1819.9503,1820.1547,1815.6131,1815.8221,5388
2023-12-14T01:30:00.000Z,1815.8221,1817.1736,1810.2052,1812.6176,22654
2023-12-14T01:35:00.000Z,1812.6176,1815.6928,1810.5369,1813.6392,12886
2023-12-14T01:40:00.000Z,1813.6392,1813.9918,1808.6337,1812.9138,12737
2023-12-14T01:45:00.000Z,1812.9138,1817.6039,1812.9138,1815.9146,11607
2023-12-14T01:50:00.000Z,1815.9146,1819.0661,1815.9146,1816.196,7049
2023-12-14T01:55:00.000Z,1816.196,1816.9384,1813.0027,1814.7851,7368
2023-12-14T02:00:00.000Z,1814.7851,1815.1178,1808.1738,1812.0499,12943
2023-12-14T02:05:00.000Z,1812.0499,1817.2373,1810.7489,1817.1162,9920
2023-12-14T02:10:00.000Z,1817.1162,1819.1027,1816.4835,1816.8692,9955
2023-12-14T02:30:00.000Z,1816.5806,1817.4336,1814.5423,1815.3003,7137
2023-12-14T02:35:00.000Z,1815.3003,1817.1192,1814.5756,1815.8502,5351
2023-12-14T02:40:00.000Z,1815.8502,1816.1316,1811.1817,1813.3004,8577
2023-12-14T02:45:00.000Z,1813.3004,1815.5654,1812.4314,1814.3398,7968
2023-12-14T02:50:00.000Z,1814.3398,1820.8238,1814.3398,1818.9512,15429
2023-12-14T02:55:00.000Z,1818.9512,1821.2765,1817.6527,1818.5082,7101
2023-12-14T03:00:00.000Z,1818.5082,1821.1335,1818.1333,1819.4611,5285
2023-12-14T03:05:00.000Z,1819.4611,1820.4754,1817.0188,1820.3201,5906
2023-12-14T03:10:00.000Z,1820.3201,1820.525,1817.7795,1817.9005,3563
2023-12-14T03:15:00.000Z,1817.9005,1820.3368,1816.7485,1817.7682,4756
2023-12-14T03:20:00.000Z,1817.7682,1817.7682,1813.2326,1815.2844,8449
2023-12-14T03:25:00.000Z,1815.2844,1820.7334,1814.6745,1819.2071,7728
2023-12-14T05:30:00.000Z,1819.8107,1822.0486,1813.5845,1814.4759,12140
2023-12-14T05:35:00.000Z,1814.4759,1815.0795,1811.6584,1811.8468,10973
2023-12-14T05:40:00.000Z,1811.8468,1815.244,1809.9616,1810.8303,10636
2023-12-14T05:45:00.000Z,1810.8303,1814.1998,1810.8303,1813.5962,6317
